probs,count,sample
-96,2,Escherichia_coli_MSB1_8B.100x.random.illumina
-95,2,Escherichia_coli_MSB1_8B.100x.random.illumina
-94,11,Escherichia_coli_MSB1_8B.100x.random.illumina
-93,7,Escherichia_coli_MSB1_8B.100x.random.illumina
-92,3,Escherichia_coli_MSB1_8B.100x.random.illumina
-91,5,Escherichia_coli_MSB1_8B.100x.random.illumina
-90,9,Escherichia_coli_MSB1_8B.100x.random.illumina
-89,3,Escherichia_coli_MSB1_8B.100x.random.illumina
-88,11,Escherichia_coli_MSB1_8B.100x.random.illumina
-87,36,Escherichia_coli_MSB1_8B.100x.random.illumina
-86,2,Escherichia_coli_MSB1_8B.100x.random.illumina
-85,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-84,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-83,27,Escherichia_coli_MSB1_8B.100x.random.illumina
-82,7,Escherichia_coli_MSB1_8B.100x.random.illumina
-81,9,Escherichia_coli_MSB1_8B.100x.random.illumina
-80,14,Escherichia_coli_MSB1_8B.100x.random.illumina
-79,5,Escherichia_coli_MSB1_8B.100x.random.illumina
-78,8,Escherichia_coli_MSB1_8B.100x.random.illumina
-77,8,Escherichia_coli_MSB1_8B.100x.random.illumina
-76,4,Escherichia_coli_MSB1_8B.100x.random.illumina
-75,10,Escherichia_coli_MSB1_8B.100x.random.illumina
-74,7,Escherichia_coli_MSB1_8B.100x.random.illumina
-73,13,Escherichia_coli_MSB1_8B.100x.random.illumina
-72,11,Escherichia_coli_MSB1_8B.100x.random.illumina
-71,11,Escherichia_coli_MSB1_8B.100x.random.illumina
-70,18,Escherichia_coli_MSB1_8B.100x.random.illumina
-69,33,Escherichia_coli_MSB1_8B.100x.random.illumina
-68,9,Escherichia_coli_MSB1_8B.100x.random.illumina
-67,5,Escherichia_coli_MSB1_8B.100x.random.illumina
-66,8,Escherichia_coli_MSB1_8B.100x.random.illumina
-65,2,Escherichia_coli_MSB1_8B.100x.random.illumina
-64,28,Escherichia_coli_MSB1_8B.100x.random.illumina
-63,6,Escherichia_coli_MSB1_8B.100x.random.illumina
-62,1,Escherichia_coli_MSB1_8B.100x.random.illumina
-61,3,Escherichia_coli_MSB1_8B.100x.random.illumina
-60,5,Escherichia_coli_MSB1_8B.100x.random.illumina
-59,12,Escherichia_coli_MSB1_8B.100x.random.illumina
-58,126,Escherichia_coli_MSB1_8B.100x.random.illumina
-57,12,Escherichia_coli_MSB1_8B.100x.random.illumina
-56,37,Escherichia_coli_MSB1_8B.100x.random.illumina
-55,57,Escherichia_coli_MSB1_8B.100x.random.illumina
-54,48,Escherichia_coli_MSB1_8B.100x.random.illumina
-53,74,Escherichia_coli_MSB1_8B.100x.random.illumina
-52,46,Escherichia_coli_MSB1_8B.100x.random.illumina
-51,49,Escherichia_coli_MSB1_8B.100x.random.illumina
-50,49,Escherichia_coli_MSB1_8B.100x.random.illumina
-49,43,Escherichia_coli_MSB1_8B.100x.random.illumina
-48,62,Escherichia_coli_MSB1_8B.100x.random.illumina
-47,38,Escherichia_coli_MSB1_8B.100x.random.illumina
-46,56,Escherichia_coli_MSB1_8B.100x.random.illumina
-45,58,Escherichia_coli_MSB1_8B.100x.random.illumina
-44,25,Escherichia_coli_MSB1_8B.100x.random.illumina
-43,13,Escherichia_coli_MSB1_8B.100x.random.illumina
-42,53,Escherichia_coli_MSB1_8B.100x.random.illumina
-41,47,Escherichia_coli_MSB1_8B.100x.random.illumina
-40,47,Escherichia_coli_MSB1_8B.100x.random.illumina
-39,96,Escherichia_coli_MSB1_8B.100x.random.illumina
-38,28,Escherichia_coli_MSB1_8B.100x.random.illumina
-37,28,Escherichia_coli_MSB1_8B.100x.random.illumina
-36,98,Escherichia_coli_MSB1_8B.100x.random.illumina
-35,220,Escherichia_coli_MSB1_8B.100x.random.illumina
-34,75,Escherichia_coli_MSB1_8B.100x.random.illumina
-33,53,Escherichia_coli_MSB1_8B.100x.random.illumina
-32,55,Escherichia_coli_MSB1_8B.100x.random.illumina
-31,185,Escherichia_coli_MSB1_8B.100x.random.illumina
-30,36,Escherichia_coli_MSB1_8B.100x.random.illumina
-29,87,Escherichia_coli_MSB1_8B.100x.random.illumina
-28,116,Escherichia_coli_MSB1_8B.100x.random.illumina
-27,10,Escherichia_coli_MSB1_8B.100x.random.illumina
-26,269,Escherichia_coli_MSB1_8B.100x.random.illumina
-25,40,Escherichia_coli_MSB1_8B.100x.random.illumina
-24,252,Escherichia_coli_MSB1_8B.100x.random.illumina
-23,42,Escherichia_coli_MSB1_8B.100x.random.illumina
-22,128,Escherichia_coli_MSB1_8B.100x.random.illumina
-21,146,Escherichia_coli_MSB1_8B.100x.random.illumina
-20,147,Escherichia_coli_MSB1_8B.100x.random.illumina
-19,350,Escherichia_coli_MSB1_8B.100x.random.illumina
-18,216,Escherichia_coli_MSB1_8B.100x.random.illumina
-17,605,Escherichia_coli_MSB1_8B.100x.random.illumina
-16,627,Escherichia_coli_MSB1_8B.100x.random.illumina
-15,782,Escherichia_coli_MSB1_8B.100x.random.illumina
-14,936,Escherichia_coli_MSB1_8B.100x.random.illumina
-13,2739125,Escherichia_coli_MSB1_8B.100x.random.illumina
-12,2066,Escherichia_coli_MSB1_8B.100x.random.illumina
-11,154545,Escherichia_coli_MSB1_8B.100x.random.illumina
-10,23549,Escherichia_coli_MSB1_8B.100x.random.illumina
-9,6985,Escherichia_coli_MSB1_8B.100x.random.illumina
-8,7149,Escherichia_coli_MSB1_8B.100x.random.illumina
-7,23738,Escherichia_coli_MSB1_8B.100x.random.illumina
-6,76213,Escherichia_coli_MSB1_8B.100x.random.illumina
-5,1181252,Escherichia_coli_MSB1_8B.100x.random.illumina
-4,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-3,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-2,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-1,0,Escherichia_coli_MSB1_8B.100x.random.illumina
-200,0,CFT073.100x.random.illumina
-199,0,CFT073.100x.random.illumina
-198,0,CFT073.100x.random.illumina
-197,0,CFT073.100x.random.illumina
-196,0,CFT073.100x.random.illumina
-195,0,CFT073.100x.random.illumina
-194,0,CFT073.100x.random.illumina
-193,0,CFT073.100x.random.illumina
-192,0,CFT073.100x.random.illumina
-191,0,CFT073.100x.random.illumina
-190,0,CFT073.100x.random.illumina
-189,0,CFT073.100x.random.illumina
-188,0,CFT073.100x.random.illumina
-187,0,CFT073.100x.random.illumina
-186,0,CFT073.100x.random.illumina
-185,0,CFT073.100x.random.illumina
-184,0,CFT073.100x.random.illumina
-183,0,CFT073.100x.random.illumina
-182,0,CFT073.100x.random.illumina
-181,0,CFT073.100x.random.illumina
-180,0,CFT073.100x.random.illumina
-179,0,CFT073.100x.random.illumina
-178,0,CFT073.100x.random.illumina
-177,0,CFT073.100x.random.illumina
-176,0,CFT073.100x.random.illumina
-175,0,CFT073.100x.random.illumina
-174,0,CFT073.100x.random.illumina
-173,0,CFT073.100x.random.illumina
-172,0,CFT073.100x.random.illumina
-171,0,CFT073.100x.random.illumina
-170,0,CFT073.100x.random.illumina
-169,0,CFT073.100x.random.illumina
-168,0,CFT073.100x.random.illumina
-167,0,CFT073.100x.random.illumina
-166,0,CFT073.100x.random.illumina
-165,33,CFT073.100x.random.illumina
-164,0,CFT073.100x.random.illumina
-163,0,CFT073.100x.random.illumina
-162,0,CFT073.100x.random.illumina
-161,0,CFT073.100x.random.illumina
-160,0,CFT073.100x.random.illumina
-159,0,CFT073.100x.random.illumina
-158,0,CFT073.100x.random.illumina
-157,0,CFT073.100x.random.illumina
-156,0,CFT073.100x.random.illumina
-155,0,CFT073.100x.random.illumina
-154,0,CFT073.100x.random.illumina
-153,9,CFT073.100x.random.illumina
-152,0,CFT073.100x.random.illumina
-151,0,CFT073.100x.random.illumina
-150,0,CFT073.100x.random.illumina
-149,0,CFT073.100x.random.illumina
-148,0,CFT073.100x.random.illumina
-147,0,CFT073.100x.random.illumina
-146,0,CFT073.100x.random.illumina
-145,0,CFT073.100x.random.illumina
-144,0,CFT073.100x.random.illumina
-143,0,CFT073.100x.random.illumina
-142,0,CFT073.100x.random.illumina
-141,40,CFT073.100x.random.illumina
-140,0,CFT073.100x.random.illumina
-139,0,CFT073.100x.random.illumina
-138,0,CFT073.100x.random.illumina
-137,0,CFT073.100x.random.illumina
-136,24,CFT073.100x.random.illumina
-135,0,CFT073.100x.random.illumina
-134,0,CFT073.100x.random.illumina
-133,0,CFT073.100x.random.illumina
-132,0,CFT073.100x.random.illumina
-131,0,CFT073.100x.random.illumina
-130,0,CFT073.100x.random.illumina
-129,0,CFT073.100x.random.illumina
-128,0,CFT073.100x.random.illumina
-127,0,CFT073.100x.random.illumina
-126,0,CFT073.100x.random.illumina
-125,0,CFT073.100x.random.illumina
-124,59,CFT073.100x.random.illumina
-123,0,CFT073.100x.random.illumina
-122,0,CFT073.100x.random.illumina
-121,0,CFT073.100x.random.illumina
-120,0,CFT073.100x.random.illumina
-119,0,CFT073.100x.random.illumina
-118,0,CFT073.100x.random.illumina
-117,0,CFT073.100x.random.illumina
-116,0,CFT073.100x.random.illumina
-115,0,CFT073.100x.random.illumina
-114,0,CFT073.100x.random.illumina
-113,0,CFT073.100x.random.illumina
-112,0,CFT073.100x.random.illumina
-111,0,CFT073.100x.random.illumina
-110,0,CFT073.100x.random.illumina
-109,0,CFT073.100x.random.illumina
-108,0,CFT073.100x.random.illumina
-107,0,CFT073.100x.random.illumina
-106,0,CFT073.100x.random.illumina
-105,0,CFT073.100x.random.illumina
-104,0,CFT073.100x.random.illumina
-103,0,CFT073.100x.random.illumina
-102,0,CFT073.100x.random.illumina
-101,0,CFT073.100x.random.illumina
-100,0,CFT073.100x.random.illumina
-99,0,CFT073.100x.random.illumina
-98,0,CFT073.100x.random.illumina
-97,4,CFT073.100x.random.illumina
-96,0,CFT073.100x.random.illumina
-95,4,CFT073.100x.random.illumina
-94,0,CFT073.100x.random.illumina
-93,5,CFT073.100x.random.illumina
-92,0,CFT073.100x.random.illumina
-91,42,CFT073.100x.random.illumina
-90,24,CFT073.100x.random.illumina
-89,11,CFT073.100x.random.illumina
-88,11,CFT073.100x.random.illumina
-87,10,CFT073.100x.random.illumina
-86,8,CFT073.100x.random.illumina
-85,13,CFT073.100x.random.illumina
-84,36,CFT073.100x.random.illumina
-83,18,CFT073.100x.random.illumina
-82,7,CFT073.100x.random.illumina
-81,9,CFT073.100x.random.illumina
-80,13,CFT073.100x.random.illumina
-79,7,CFT073.100x.random.illumina
-78,26,CFT073.100x.random.illumina
-77,18,CFT073.100x.random.illumina
-76,0,CFT073.100x.random.illumina
-75,18,CFT073.100x.random.illumina
-74,0,CFT073.100x.random.illumina
-73,2,CFT073.100x.random.illumina
-72,0,CFT073.100x.random.illumina
-71,6,CFT073.100x.random.illumina
-70,55,CFT073.100x.random.illumina
-69,11,CFT073.100x.random.illumina
-68,7,CFT073.100x.random.illumina
-67,1,CFT073.100x.random.illumina
-66,0,CFT073.100x.random.illumina
-65,3,CFT073.100x.random.illumina
-64,0,CFT073.100x.random.illumina
-63,0,CFT073.100x.random.illumina
-62,8,CFT073.100x.random.illumina
-61,8,CFT073.100x.random.illumina
-60,1,CFT073.100x.random.illumina
-59,107,CFT073.100x.random.illumina
-58,4,CFT073.100x.random.illumina
-57,2,CFT073.100x.random.illumina
-56,1,CFT073.100x.random.illumina
-55,1,CFT073.100x.random.illumina
-54,14,CFT073.100x.random.illumina
-53,1,CFT073.100x.random.illumina
-52,15,CFT073.100x.random.illumina
-51,19,CFT073.100x.random.illumina
-50,4,CFT073.100x.random.illumina
-49,7,CFT073.100x.random.illumina
-48,0,CFT073.100x.random.illumina
-47,3,CFT073.100x.random.illumina
-46,6,CFT073.100x.random.illumina
-45,7,CFT073.100x.random.illumina
-44,45,CFT073.100x.random.illumina
-43,32,CFT073.100x.random.illumina
-42,87,CFT073.100x.random.illumina
-41,0,CFT073.100x.random.illumina
-40,35,CFT073.100x.random.illumina
-39,28,CFT073.100x.random.illumina
-38,36,CFT073.100x.random.illumina
-37,11,CFT073.100x.random.illumina
-36,46,CFT073.100x.random.illumina
-35,185,CFT073.100x.random.illumina
-34,48,CFT073.100x.random.illumina
-33,16,CFT073.100x.random.illumina
-32,32,CFT073.100x.random.illumina
-31,123,CFT073.100x.random.illumina
-30,47,CFT073.100x.random.illumina
-29,68,CFT073.100x.random.illumina
-28,63,CFT073.100x.random.illumina
-27,146,CFT073.100x.random.illumina
-26,68,CFT073.100x.random.illumina
-25,113,CFT073.100x.random.illumina
-24,204,CFT073.100x.random.illumina
-23,300,CFT073.100x.random.illumina
-22,333,CFT073.100x.random.illumina
-21,379,CFT073.100x.random.illumina
-20,292,CFT073.100x.random.illumina
-19,289,CFT073.100x.random.illumina
-18,457,CFT073.100x.random.illumina
-17,501,CFT073.100x.random.illumina
-16,336,CFT073.100x.random.illumina
-15,536,CFT073.100x.random.illumina
-14,2381135,CFT073.100x.random.illumina
-13,534,CFT073.100x.random.illumina
-12,73407,CFT073.100x.random.illumina
-11,18531,CFT073.100x.random.illumina
-10,4676,CFT073.100x.random.illumina
-9,3788,CFT073.100x.random.illumina
-8,8684,CFT073.100x.random.illumina
-7,19320,CFT073.100x.random.illumina
-6,50004,CFT073.100x.random.illumina
-5,1105835,CFT073.100x.random.illumina
-4,0,CFT073.100x.random.illumina
-3,0,CFT073.100x.random.illumina
-2,0,CFT073.100x.random.illumina
-1,0,CFT073.100x.random.illumina
-200,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-199,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-198,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-197,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-196,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-195,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-194,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-193,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-192,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-191,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-190,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-189,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-188,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-187,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-186,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-185,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-184,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-183,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-182,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-181,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-180,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-179,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-178,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-177,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-176,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-175,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-174,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-173,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-172,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-171,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-170,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-169,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-168,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-167,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-166,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-165,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-164,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-163,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-162,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-161,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-160,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-159,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-158,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-157,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-156,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-155,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-154,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-153,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-152,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-151,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-150,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-149,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-148,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-147,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-146,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-145,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-144,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-143,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-142,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-141,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-140,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-139,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-138,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-137,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-136,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-135,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-134,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-133,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-132,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-131,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-130,89,Escherichia_coli_MSB1_6C.100x.random.illumina
-129,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-128,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-127,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-126,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-125,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-124,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-123,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-122,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-121,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-120,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-119,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-118,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-117,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-116,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-115,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-114,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-113,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-112,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-111,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-110,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-109,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-108,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-107,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-106,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-105,36,Escherichia_coli_MSB1_6C.100x.random.illumina
-104,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-103,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-102,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-101,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-100,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-99,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-98,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-97,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-96,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-95,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-94,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-93,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-92,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-91,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-90,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-89,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-88,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-87,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-86,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-85,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-84,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-83,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-82,53,Escherichia_coli_MSB1_6C.100x.random.illumina
-81,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-80,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-79,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-78,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-77,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-76,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-75,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-74,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-73,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-72,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-71,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-70,40,Escherichia_coli_MSB1_6C.100x.random.illumina
-69,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-68,50,Escherichia_coli_MSB1_6C.100x.random.illumina
-67,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-66,46,Escherichia_coli_MSB1_6C.100x.random.illumina
-65,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-64,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-63,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-62,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-61,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-60,1,Escherichia_coli_MSB1_6C.100x.random.illumina
-59,2,Escherichia_coli_MSB1_6C.100x.random.illumina
-58,2,Escherichia_coli_MSB1_6C.100x.random.illumina
-57,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-56,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-55,3,Escherichia_coli_MSB1_6C.100x.random.illumina
-54,7,Escherichia_coli_MSB1_6C.100x.random.illumina
-53,10,Escherichia_coli_MSB1_6C.100x.random.illumina
-52,16,Escherichia_coli_MSB1_6C.100x.random.illumina
-51,11,Escherichia_coli_MSB1_6C.100x.random.illumina
-50,18,Escherichia_coli_MSB1_6C.100x.random.illumina
-49,32,Escherichia_coli_MSB1_6C.100x.random.illumina
-48,72,Escherichia_coli_MSB1_6C.100x.random.illumina
-47,43,Escherichia_coli_MSB1_6C.100x.random.illumina
-46,45,Escherichia_coli_MSB1_6C.100x.random.illumina
-45,43,Escherichia_coli_MSB1_6C.100x.random.illumina
-44,44,Escherichia_coli_MSB1_6C.100x.random.illumina
-43,73,Escherichia_coli_MSB1_6C.100x.random.illumina
-42,43,Escherichia_coli_MSB1_6C.100x.random.illumina
-41,72,Escherichia_coli_MSB1_6C.100x.random.illumina
-40,23,Escherichia_coli_MSB1_6C.100x.random.illumina
-39,30,Escherichia_coli_MSB1_6C.100x.random.illumina
-38,25,Escherichia_coli_MSB1_6C.100x.random.illumina
-37,15,Escherichia_coli_MSB1_6C.100x.random.illumina
-36,17,Escherichia_coli_MSB1_6C.100x.random.illumina
-35,142,Escherichia_coli_MSB1_6C.100x.random.illumina
-34,20,Escherichia_coli_MSB1_6C.100x.random.illumina
-33,23,Escherichia_coli_MSB1_6C.100x.random.illumina
-32,13,Escherichia_coli_MSB1_6C.100x.random.illumina
-31,153,Escherichia_coli_MSB1_6C.100x.random.illumina
-30,126,Escherichia_coli_MSB1_6C.100x.random.illumina
-29,25,Escherichia_coli_MSB1_6C.100x.random.illumina
-28,150,Escherichia_coli_MSB1_6C.100x.random.illumina
-27,51,Escherichia_coli_MSB1_6C.100x.random.illumina
-26,20,Escherichia_coli_MSB1_6C.100x.random.illumina
-25,30,Escherichia_coli_MSB1_6C.100x.random.illumina
-24,155,Escherichia_coli_MSB1_6C.100x.random.illumina
-23,129,Escherichia_coli_MSB1_6C.100x.random.illumina
-22,180,Escherichia_coli_MSB1_6C.100x.random.illumina
-21,45,Escherichia_coli_MSB1_6C.100x.random.illumina
-20,122,Escherichia_coli_MSB1_6C.100x.random.illumina
-19,133,Escherichia_coli_MSB1_6C.100x.random.illumina
-18,622,Escherichia_coli_MSB1_6C.100x.random.illumina
-17,272,Escherichia_coli_MSB1_6C.100x.random.illumina
-16,598,Escherichia_coli_MSB1_6C.100x.random.illumina
-15,1194,Escherichia_coli_MSB1_6C.100x.random.illumina
-14,1349,Escherichia_coli_MSB1_6C.100x.random.illumina
-13,1633,Escherichia_coli_MSB1_6C.100x.random.illumina
-12,2748104,Escherichia_coli_MSB1_6C.100x.random.illumina
-11,186119,Escherichia_coli_MSB1_6C.100x.random.illumina
-10,29347,Escherichia_coli_MSB1_6C.100x.random.illumina
-9,14913,Escherichia_coli_MSB1_6C.100x.random.illumina
-8,13391,Escherichia_coli_MSB1_6C.100x.random.illumina
-7,20835,Escherichia_coli_MSB1_6C.100x.random.illumina
-6,48428,Escherichia_coli_MSB1_6C.100x.random.illumina
-5,1153983,Escherichia_coli_MSB1_6C.100x.random.illumina
-4,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-3,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-2,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-1,0,Escherichia_coli_MSB1_6C.100x.random.illumina
-200,0,Escherichia_coli_MINF_9A.100x.random.illumina
-199,0,Escherichia_coli_MINF_9A.100x.random.illumina
-198,3,Escherichia_coli_MINF_9A.100x.random.illumina
-197,0,Escherichia_coli_MINF_9A.100x.random.illumina
-196,0,Escherichia_coli_MINF_9A.100x.random.illumina
-195,0,Escherichia_coli_MINF_9A.100x.random.illumina
-194,0,Escherichia_coli_MINF_9A.100x.random.illumina
-193,0,Escherichia_coli_MINF_9A.100x.random.illumina
-192,0,Escherichia_coli_MINF_9A.100x.random.illumina
-191,0,Escherichia_coli_MINF_9A.100x.random.illumina
-190,0,Escherichia_coli_MINF_9A.100x.random.illumina
-189,0,Escherichia_coli_MINF_9A.100x.random.illumina
-188,0,Escherichia_coli_MINF_9A.100x.random.illumina
-187,0,Escherichia_coli_MINF_9A.100x.random.illumina
-186,0,Escherichia_coli_MINF_9A.100x.random.illumina
-185,3,Escherichia_coli_MINF_9A.100x.random.illumina
-184,0,Escherichia_coli_MINF_9A.100x.random.illumina
-183,0,Escherichia_coli_MINF_9A.100x.random.illumina
-182,0,Escherichia_coli_MINF_9A.100x.random.illumina
-181,0,Escherichia_coli_MINF_9A.100x.random.illumina
-180,0,Escherichia_coli_MINF_9A.100x.random.illumina
-179,0,Escherichia_coli_MINF_9A.100x.random.illumina
-178,0,Escherichia_coli_MINF_9A.100x.random.illumina
-177,0,Escherichia_coli_MINF_9A.100x.random.illumina
-176,0,Escherichia_coli_MINF_9A.100x.random.illumina
-175,0,Escherichia_coli_MINF_9A.100x.random.illumina
-174,0,Escherichia_coli_MINF_9A.100x.random.illumina
-173,3,Escherichia_coli_MINF_9A.100x.random.illumina
-172,3,Escherichia_coli_MINF_9A.100x.random.illumina
-171,0,Escherichia_coli_MINF_9A.100x.random.illumina
-170,0,Escherichia_coli_MINF_9A.100x.random.illumina
-169,0,Escherichia_coli_MINF_9A.100x.random.illumina
