	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
135	pandora_illumina_withdenovo	100x	0	0.05	1.0	3	0.0013270379971705992	666684.1092442288	667570.0	0.9010005989592113	694976	771338	0.8243724438234635	0.8940550314142154	243086	263633.5833332353	294874
136	pandora_illumina_withdenovo	100x	0	0.05	1.0	4	0.0012936215696560671	665723.6899723692	666586.0	0.9007681301987834	693169	769531	0.8205301247312411	0.8916966794853474	241953	262938.1666665623	294874
137	pandora_illumina_withdenovo	100x	0	0.05	1.0	5	0.0012645843394434304	664598.4949971607	665440.0	0.9005934814672101	691817	768179	0.8173830178313449	0.8898769757022517	241025	262401.5833332257	294874
138	pandora_illumina_withdenovo	100x	0	0.05	1.0	6	0.0012257486550198982	662423.0393650392	663236.0	0.9001255591305031	688218	764580	0.8096964435295434	0.8852289080079611	238756	261028.3333332155	294871
139	pandora_illumina_withdenovo	100x	0	0.05	1.0	7	0.00117564844508955	658293.1677305917	659068.0	0.8994376769605583	682988	759350	0.7982880359214016	0.8784351762038876	235388	259020.66666653552	294866
140	pandora_illumina_withdenovo	100x	0	0.05	1.0	8	0.0011021118568674826	650102.7235613135	650820.0	0.8980065313645743	672333	748695	0.7751025945395964	0.8646359730931348	228539	254937.91666651078	294850
141	pandora_illumina_withdenovo	100x	0	0.05	1.0	9	0.0010101744693281622	635697.1855781877	636340.0	0.8956120193405247	655159	731521	0.7356270373498593	0.8422069353841923	216868	248288.49999980762	294807
142	pandora_illumina_withdenovo	100x	0	0.05	1.0	10	0.0009105162487338393	609785.2746022316	610341.0	0.891815388277096	629487	705849	0.6715829974349579	0.8085314228964176	197937	238300.08333310692	294732
143	pandora_illumina_nodenovo	100x	0	0.0	1.0	0	0.0013301305723788515	658438.024961672	659315.0	0.8974312161810463	693096	772311	0.8134429843153879	0.8918332626815931	239864	262979.3333332348	294875
144	pandora_illumina_nodenovo	100x	0	0.0	1.0	1	0.0013210323422114814	658221.3181515072	659092.0	0.8973257914915791	692303	771518	0.811757524374735	0.8908082520838744	239367	262677.08333323244	294875
145	pandora_illumina_nodenovo	100x	0	0.0	1.0	2	0.0013132195608672734	657968.8063038356	658834.0	0.8972731976610735	691908	771123	0.8110006307778915	0.8903028638217151	239143	262527.1666665644	294874
146	pandora_illumina_nodenovo	100x	0	0.0	1.0	3	0.0013035474978797534	657687.5540094613	658546.0	0.897238149599149	691645	770860	0.8104275046290959	0.8899563881518784	238974	262424.999999897	294874
147	pandora_illumina_nodenovo	100x	0	0.0	1.0	4	0.0012639667892814233	656643.9734352172	657475.0	0.8970258855461859	690056	769271	0.8066055332107951	0.8878297736204634	237847	261797.91666656052	294874
148	pandora_illumina_nodenovo	100x	0	0.0	1.0	5	0.0011957810531810775	652744.5259914388	653526.0	0.896740781101927	687932	767147	0.8016440920528768	0.8849774253858309	236384	260956.8333332215	294874
149	pandora_illumina_nodenovo	100x	0	0.0	1.0	6	0.0011512883234957585	650205.5631093788	650955.0	0.8962017288574	683948	763163	0.7932092799272907	0.8798092738225517	233896	259431.9999998773	294873
150	pandora_illumina_nodenovo	100x	0	0.0	1.0	7	0.0010785962749639832	644622.9613304365	645319.0	0.8953667611974009	677858	757073	0.7799049066022763	0.8718613074320118	229969	257083.9999998625	294868
151	pandora_illumina_nodenovo	100x	0	0.0	1.0	8	0.0009915732737317828	635125.6013417854	635756.0	0.8938039928572578	666717	745932	0.7549497731142025	0.8572789983105219	222606	252778.9999998371	294862
152	pandora_illumina_nodenovo	100x	0	0.0	1.0	9	0.0008883766625563672	619665.0145798561	620216.0	0.8912933097663798	649489	728704	0.7148758788873701	0.8347420404086576	210769	246109.4999998057	294833
153	pandora_illumina_nodenovo	100x	0	0.0	1.0	10	0.0007931440914061838	593131.1880810531	593602.0	0.8872763029074929	623521	702736	0.6502507175475142	0.8007222406925866	191664	236016.0833331027	294754
154	pandora_illumina_withdenovo	100x	5	0.0	1.0	0	0.001285466310932959	662498.2846371763	663351.0	0.8987066091250805	694081	772311	0.8222568885120813	0.8929187508827943	242463	263299.41666656395	294875
155	pandora_illumina_withdenovo	100x	5	0.0	1.0	1	0.0012810015529591825	662330.4653901085	663180.0	0.8986635716071468	693753	771983	0.8214870707927088	0.8924541472371811	242236	263162.4166665638	294875
156	pandora_illumina_withdenovo	100x	5	0.0	1.0	2	0.0012785129489522038	662156.3408007929	663004.0	0.8986120885287672	693361	771591	0.8207403840284325	0.8919507428027885	242015	263013.0833332295	294874
157	pandora_illumina_withdenovo	100x	5	0.0	1.0	3	0.0012702915264656278	661951.0596682993	662793.0	0.898589351039255	693188	771418	0.8203503869449325	0.8917153315197759	241900	262943.66666656244	294874
158	pandora_illumina_withdenovo	100x	5	0.0	1.0	4	0.001238836424145795	661076.0191262036	661896.0	0.8983603575511901	691450	769680	0.8166742405230709	0.8894502397630502	240816	262275.74999988964	294874
159	pandora_illumina_withdenovo	100x	5	0.0	1.0	5	0.0012163355049079616	660142.0679133731	660946.0	0.8981979355899913	690222	768452	0.8137984359421312	0.8877938825844937	239968	261787.33333322	294874
160	pandora_illumina_withdenovo	100x	5	0.0	1.0	6	0.0011815010869488107	658188.4297732365	658967.0	0.8977393641357061	686776	765006	0.806403478131115	0.883340794222593	237785	260471.58333321023	294871
161	pandora_illumina_withdenovo	100x	5	0.0	1.0	7	0.0011430628432380634	654936.5096965686	655686.0	0.8970836644161804	681902	760132	0.7957987696106028	0.8770108003857071	234654	258600.6666665319	294866
162	pandora_illumina_withdenovo	100x	5	0.0	1.0	8	0.0010773644707251506	648549.5221947462	649249.0	0.8957115490494327	671901	750131	0.7739969476004748	0.8640661918484307	228213	254769.91666650985	294850
163	pandora_illumina_withdenovo	100x	5	0.0	1.0	9	0.0010037653462582339	636395.5663426464	637035.0	0.8933657202755071	655399	733629	0.7361503079970693	0.8425302795937533	217023	248384.66666647518	294808
164	pandora_illumina_withdenovo	100x	5	0.0	1.0	10	0.0009150585397232902	611670.7727951667	612231.0	0.8895274945632221	629910	708140	0.6725589853902163	0.8090815220948665	198226	238463.8333331084	294734
165	pandora_illumina_nodenovo	100x	0	0.0	0.8	0	0.0012481786159391774	650628.8840260754	651442.0	0.8947250524723849	691006	772311	0.8082339974565493	0.8890617493284548	238328	262162.0833332281	294875
166	pandora_illumina_nodenovo	100x	0	0.0	0.8	1	0.001239884373980371	650426.5451395953	651234.0	0.8946195780376339	690233	771538	0.8065824501907588	0.8880587819693966	237841	261866.33333322575	294875
167	pandora_illumina_nodenovo	100x	0	0.0	0.8	2	0.0012351558646079839	650174.9394704135	650979.0	0.8945655993765099	689838	771143	0.8058255390437951	0.8875533843830172	237617	261716.4166665578	294874
168	pandora_illumina_nodenovo	100x	0	0.0	0.8	3	0.0012256634043825714	649898.4657254219	650696.0	0.8945304493790263	689581	770886	0.8052591954529731	0.8872142564843188	237450	261616.41666655702	294874
169	pandora_illumina_nodenovo	100x	0	0.0	0.8	4	0.0011884568704420009	648902.8892826956	649675.0	0.8943197430554923	688044	769349	0.8015084408933986	0.885153206679986	236344	261008.66666655426	294874
170	pandora_illumina_nodenovo	100x	0	0.0	0.8	5	0.0011555585987433892	647759.6098486875	648509.0	0.8941234993612641	686618	767923	0.7982867258557893	0.8832365688391787	235394	260443.499999884	294874
171	pandora_illumina_nodenovo	100x	0	0.0	0.8	6	0.0011168527400942097	645492.2741234128	646214.0	0.8935877820633801	682752	764057	0.7901198142929329	0.8782280846326171	232985	258965.74999987372	294873
172	pandora_illumina_nodenovo	100x	0	0.0	0.8	7	0.0010559836829860947	641513.8557266558	642192.0	0.892775236163515	676962	758267	0.7776055726630221	0.8706859227400962	229291	256737.41666652675	294868
173	pandora_illumina_nodenovo	100x	0	0.0	0.8	8	0.0009745323124864537	633650.8843646916	634269.0	0.8912306237198979	666194	747499	0.7534846809694027	0.8565990192016469	222174	252578.4999998361	294862
174	pandora_illumina_nodenovo	100x	0	0.0	0.8	9	0.0008808380247469216	618642.595665133	619188.0	0.888679100615308	649061	730366	0.7136558198850879	0.8341835292621342	210410	245945.6666664721	294834
175	pandora_illumina_nodenovo	100x	0	0.0	0.8	10	0.0007904809636205545	592284.440037371	592753.0	0.8845842093084989	623148	704453	0.6491628640735526	0.8002383335304547	191344	235874.2499997692	294755
