	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
1759	pandora_illumina_withdenovo	100x	0	0.05	1.0	10	0.00092204078392899	612117.0822084207	612682.0	0.8922710421296086	629615	705632	0.6716169265637936	0.8086561124448876	197947	238336.8333331066	294732
1760	pandora_illumina_withdenovo	100x	10	0.0	0.6	0	0.0011048702648559503	616555.0331923311	617237.0	0.8752549167369104	675969	772311	0.7769868588384908	0.86919542178838	229114	256303.99999984851	294875
1761	pandora_illumina_withdenovo	100x	10	0.0	0.6	1	0.001103766296484232	616410.87464857	617092.0	0.8752056331168411	675664	772006	0.7762814752013565	0.8687602091276474	228906	256175.66666651503	294875
1762	pandora_illumina_withdenovo	100x	10	0.0	0.6	2	0.0011030832880433161	616285.4351161091	616966.0	0.8751490301377816	675314	771656	0.7755787217591242	0.8683090065582171	228698	256041.7499998477	294874
1763	pandora_illumina_withdenovo	100x	10	0.0	0.6	3	0.0010970953123139444	616147.2852810773	616824.0	0.8751288023423557	675189	771531	0.7752904630452329	0.8681337904772238	228613	255990.0833331809	294874
1764	pandora_illumina_withdenovo	100x	10	0.0	0.6	4	0.0010737435151852992	615466.4365554759	616128.0	0.8748611798446773	673539	769881	0.7717737067357583	0.8659772196480849	227576	255354.1666665095	294874
1765	pandora_illumina_withdenovo	100x	10	0.0	0.6	5	0.0010553797187814462	614767.5013796067	615417.0	0.8746927212991938	672504	768846	0.7693557248180579	0.8645763388198809	226863	254941.0833331736	294874
1766	pandora_illumina_withdenovo	100x	10	0.0	0.6	6	0.0010240415729796393	613280.3316619736	613909.0	0.874185927764842	669407	765749	0.7626216209800217	0.8605828198313836	224875	253760.9166664999	294871
1767	pandora_illumina_withdenovo	100x	10	0.0	0.6	7	0.0009952601824114726	610988.3018582177	611597.0	0.8735252688221449	665407	761749	0.7536745504737745	0.8553747012761486	222233	252220.91666649282	294866
1768	pandora_illumina_withdenovo	100x	10	0.0	0.6	8	0.0009375428868646508	606330.0061595048	606899.0	0.8720658009531792	656717	753059	0.7347041905769675	0.8441675823796617	216629	248904.499999808	294852
1769	pandora_illumina_withdenovo	100x	10	0.0	0.6	9	0.0008784000370513079	596873.2455746656	597398.0	0.8694828735389267	641814	738156	0.7000915844102982	0.8246870865974103	206394	243125.9999997825	294810
1770	pandora_illumina_withdenovo	100x	10	0.0	0.6	10	0.0008126374465114994	578674.3650860401	579145.0	0.8653826538097706	619331	715673	0.6436219660317697	0.7952053067152474	189705	234383.5833330923	294746
1771	pandora_illumina_nodenovo	100x	25	0.05	0.4	0	0.0007419936534915905	452325.1284108168	452661.0	0.7807126921667566	602953	772311	0.5958185671894871	0.7736184824067694	175692	228120.7499996961	294875
1772	pandora_illumina_nodenovo	100x	25	0.05	0.4	1	0.0007416281405068228	452246.3524529131	452582.0	0.7805834248875438	602498	771856	0.5947503179313268	0.7730250105966764	175377	227945.74999969496	294875
1773	pandora_illumina_nodenovo	100x	25	0.05	0.4	2	0.0007412820938745843	452187.5528030336	452523.0	0.7805476008448551	602372	771730	0.5944708587396651	0.7728586334039668	175294	227895.9166663613	294874
1774	pandora_illumina_nodenovo	100x	25	0.05	0.4	3	0.0007344786420201421	452112.68881081115	452445.0	0.7805325285060978	602319	771677	0.5943419901381607	0.7727899600044804	175256	227875.6666663611	294874
